"Img","MeasDate","MeasTime","Experiment","Tube","Location","Date","Time","Session","DataGatherer","ImgType","PxSizeH","PxSizeV","Fungae","Undefined","Undefined.1","Undefined.2","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","X","ImageNotes","X.1","MeasDateTime","DateTime","Month","Block","Species","Depth","rootvol.mm3.mm2","Date.c","Depth.c"
"EF2010_T054_L020_2010.10.15_140655_005_WAM.jpg",2011-11-07,"10:31:15","EF2010","54",20,2010-10-15,"140655",5,"WAM","Clr",0.021277,0.022573,"-","-","-","-",7.8416,1.6281,5.1149,2.0763,0.306,2,7.8416,1.6281,5.1149,2.0763,0.306,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0.2079,0.3703,0.3703,4.9412,0.2551,0.2551,0.2551,1.1865,0,0,0.0235,0.0873,0.1454,2.8124,0.1803,0.2204,0.2605,1.3851,0,0,0.0075,0.0278,0.0463,0.8952,0.0574,0.0702,0.0829,0.4409,0,0,2e-04,0.0016,0.0045,0.1278,0.0101,0.0152,0.0212,0.1287,0,0,1,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-11-07 10:31:15,2010-10-15 14:06:55,"October","0","Switchgrass",23,0.00165683869700087,68.6719729860106,-36.9532079112398
"EF2010_T054_L025_2010.05.28_150604_001_AP.jpg",2010-06-22,"15:58:26","EF2010","54",25,2010-05-28,"150604",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",46.6233,12.2354,38.4385,2.6243,6.32,5,46.6233,12.2354,38.4385,2.6243,6.32,5,0,0,0,0,0,0,0,0,0,0,0,0,10,24.2342,0.3014,0.3014,0.3014,6.206,0.1505,0.1505,0.1505,4.1701,10.6574,1.8798,0.071,0.1184,0.1657,4.3179,0.13,0.1536,0.1772,5.5113,25.9135,0.5984,0.0226,0.0377,0.0527,1.3744,0.0414,0.0489,0.0564,1.7543,8.2485,0.0116,0.0013,0.0037,0.0072,0.2391,0.0089,0.0125,0.0166,0.5797,5.5029,2,0,0,0,2,0,0,0,0,1,NA,"",NA,2010-06-22 15:58:26,2010-05-28 15:06:04,"May","0","Switchgrass",29,0.0271486905705829,-71.3280270139894,-30.9532079112398
"EF2010_T054_L025_2010.07.23_151147_003_AP.jpg",2011-10-13,"14:36:00","EF2010","54",25,2010-07-23,"151147",3,"AP","Clr",0.024602,0.025696,"-","-","-","-",50.8207,13.6985,43.0352,2.6955,6.933,7,50.8207,13.6985,43.0352,2.6955,6.933,7,0,0,0,0,0,0,0,0,0,0,0,0,10,29.234,0.632,0.632,0.632,0.6606,0.6613,0.6613,0.6613,0.4539,16.5923,2.322,0.1489,0.2482,0.3474,0.467,0.5713,0.6752,0.7791,0.6053,36.8707,0.7391,0.0474,0.079,0.1106,0.1487,0.1819,0.2149,0.248,0.1927,11.7363,0.0147,0.0028,0.0078,0.0152,0.0263,0.0393,0.0549,0.073,0.0642,6.7169,6,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-10-13 14:36:00,2010-07-23 15:11:47,"July","0","Switchgrass",29,0.0285196203848817,-15.3280270139894,-30.9532079112398
"EF2010_T054_L025_2010.08.17_160804_004_AP.jpg",2011-10-27,"16:51:11","EF2010","54",25,2010-08-17,"160804",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",49.2123,14.8345,46.6038,3.0144,5.984,11,49.2123,14.8345,46.6038,3.0144,5.984,11,0,0,0,0,0,0,0,0,0,0,0,0,10,6.9211,2.0827,2.0827,23.0781,0.3057,0.3057,0.3057,0.9904,0.1809,12.9593,0.5269,0.4907,0.8179,13.6399,0.2161,0.2641,0.3121,1.156,0.2416,28.9386,0.1677,0.1562,0.2603,4.3417,0.0688,0.0841,0.0993,0.368,0.0769,9.2114,0.0033,0.0092,0.0256,0.6437,0.0122,0.0182,0.0254,0.1074,0.0257,5.1554,6,0,0,3,0,0,0,1,0,1,NA,"",NA,2011-10-27 16:51:11,2010-08-17 16:08:04,"August","0","Switchgrass",29,0.0326053555286236,9.67197298601059,-30.9532079112398
"EF2010_T054_L025_2010.10.15_140658_005_WAM.jpg",2011-11-07,"10:31:15","EF2010","54",25,2010-10-15,"140658",5,"WAM","Clr",0.021277,0.022573,"-","-","-","-",33.9329,6.5167,20.4728,1.9205,1.246,10,33.9329,6.5167,20.4728,1.9205,1.246,10,0,0,0,0,0,0,0,0,0,0,0,0,10,5.0092,2.2739,2.2739,15.6542,0.6592,0.6592,0.6592,6.7442,0,0,0.4013,0.5358,0.893,9.5017,0.466,0.5695,0.673,7.4326,0,0,0.1277,0.1705,0.2842,3.0245,0.1483,0.1813,0.2142,2.3659,0,0,0.0027,0.01,0.0279,0.4599,0.0262,0.0392,0.0547,0.6518,0,0,7,0,0,3,0,0,0,0,0,0,NA,"",NA,2011-11-07 10:31:15,2010-10-15 14:06:58,"October","0","Switchgrass",29,0.00674647391001006,68.6719729860106,-30.9532079112398
"EF2010_T054_L030_2010.05.28_150607_001_AP.jpg",2010-06-22,"15:58:26","EF2010","54",30,2010-05-28,"150607",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",8.7551,0.4165,1.3086,0.4758,0.039,3,8.7551,0.4165,1.3086,0.4758,0.039,3,0,0,0,0,0,0,0,0,0,0,0,0,10,7.5879,0,0,1.1672,0,0,0,0,0,0,0.5867,0,0,0.722,0,0,0,0,0,0,0.1867,0,0,0.2298,0,0,0,0,0,0,0.0036,0,0,0.0355,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,NA,"",NA,2010-06-22 15:58:26,2010-05-28 15:06:07,"May","0","Switchgrass",35,0.000167531476622268,-71.3280270139894,-24.9532079112398
"EF2010_T054_L030_2010.07.23_151150_003_AP.jpg",2011-10-13,"14:36:00","EF2010","54",30,2010-07-23,"151150",3,"AP","Clr",0.024602,0.025696,"-","-","-","-",26.3503,3.5559,11.1711,1.3495,0.512,7,26.3503,3.5559,11.1711,1.3495,0.512,7,0,0,0,0,0,0,0,0,0,0,0,0,10,9.0321,0.6994,0.6994,0.6994,15.2199,0,0,0,0,0,0.7272,0.1648,0.2747,0.3845,9.6199,0,0,0,0,0,0.2315,0.0525,0.0874,0.1224,3.0621,0,0,0,0,0,0.0047,0.0031,0.0086,0.0168,0.4839,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-10-13 14:36:00,2010-07-23 15:11:50,"July","0","Switchgrass",35,0.00210616553253418,-15.3280270139894,-24.9532079112398
"EF2010_T054_L030_2010.08.17_160807_004_AP.jpg",2011-10-27,"16:51:11","EF2010","54",30,2010-08-17,"160807",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",30.929,6.3662,20,2.0583,1.217,7,30.929,6.3662,20,2.0583,1.217,7,0,0,0,0,0,0,0,0,0,0,0,0,10,2.129,1.1518,1.1518,16.8066,1.2929,1.2929,7.104,0,0,0,0.1748,0.2714,0.4523,9.3682,0.9139,1.117,7.7024,0,0,0,0.0556,0.0864,0.144,2.982,0.2909,0.3555,2.4518,0,0,0,0.0012,0.0051,0.0141,0.4163,0.0514,0.0768,0.6651,0,0,0,4,0,0,3,0,0,0,0,0,0,NA,"",NA,2011-10-27 16:51:11,2010-08-17 16:08:07,"August","0","Switchgrass",35,0.00663113597565757,9.67197298601059,-24.9532079112398
"EF2010_T054_L030_2010.10.15_140700_005_WAM.jpg",2011-11-07,"10:31:15","EF2010","54",30,2010-10-15,"140700",5,"WAM","Clr",0.021277,0.022573,"-","-","-","-",5.4445,1.0998,3.455,2.0199,0.181,1,5.4445,1.0998,3.455,2.0199,0.181,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4.0251,0.4706,0.4706,0.4706,0.0075,0,0,0,0,0,2.2269,0.3327,0.4066,0.4805,0.0083,0,0,0,0,0,0.7089,0.1059,0.1294,0.153,0.0026,0,0,0,0,0,0.0981,0.0187,0.028,0.039,7e-04,0,0,0,0,0,0,0,0,0,1,0,0,NA,"",NA,2011-11-07 10:31:15,2010-10-15 14:07:00,"October","0","Switchgrass",35,0.000980025503781558,68.6719729860106,-24.9532079112398
"EF2010_T054_L035_2010.05.28_150609_001_AP.jpg",2010-06-22,"15:58:26","EF2010","54",35,2010-05-28,"150609",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",16.6229,0.9587,3.0118,0.5767,0.104,4,16.6229,0.9587,3.0118,0.5767,0.104,4,0,0,0,0,0,0,0,0,0,0,0,0,10,13.4327,0,0,3.1901,0,0,0,0,0,0,1.0386,0,0,1.9732,0,0,0,0,0,0,0.3306,0,0,0.6281,0,0,0,0,0,0,0.0064,0,0,0.0971,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,NA,"",NA,2010-06-22 15:58:26,2010-05-28 15:06:09,"May","0","Switchgrass",41,0.000446750604326047,-71.3280270139894,-18.9532079112398
"EF2010_T054_L035_2010.07.23_151153_003_AP.jpg",2011-10-13,"14:36:00","EF2010","54",35,2010-07-23,"151153",3,"AP","Clr",0.024602,0.025696,"-","-","-","-",14.2459,2.0471,6.4311,1.437,0.307,5,14.2459,2.0471,6.4311,1.437,0.307,5,0,0,0,0,0,0,0,0,0,0,0,0,10,4.6527,0,0,0,9.5932,0,0,0,0,0,0.3676,0,0,0,6.0635,0,0,0,0,0,0.117,0,0,0,1.9301,0,0,0,0,0,0.0023,0,0,0,0.305,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,NA,"",NA,2011-10-13 14:36:00,2010-07-23 15:11:53,"July","0","Switchgrass",41,0.00126287659860936,-15.3280270139894,-18.9532079112398
"EF2010_T054_L035_2010.08.17_160810_004_AP.jpg",2011-10-27,"16:51:11","EF2010","54",35,2010-08-17,"160810",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",13.4342,2.1652,6.8021,1.6117,0.3,4,13.4342,2.1652,6.8021,1.6117,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,1.4206,0.1891,0.1891,11.6353,0,0,0,0,0,0,0.1022,0.0446,0.0743,6.581,0,0,0,0,0,0,0.0325,0.0142,0.0236,2.0948,0,0,0,0,0,0,6e-04,8e-04,0.0023,0.297,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,NA,"",NA,2011-10-27 16:51:11,2010-08-17 16:08:10,"August","0","Switchgrass",41,0.001634626781181,9.67197298601059,-18.9532079112398
"EF2010_T054_L035_2010.10.15_140703_005_WAM.jpg",2011-11-07,"10:31:15","EF2010","54",35,2010-10-15,"140703",5,"WAM","Clr",0.021277,0.022573,"-","-","-","-",17.3273,5.007,15.73,2.8897,1.332,3,17.3273,5.007,15.73,2.8897,1.332,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5542,0.2221,0.2221,0.2736,0.3268,0.3268,0.3268,13.0751,0,0,0.1814,0.0523,0.0872,0.1525,0.231,0.2823,0.3336,14.4096,0,0,0.0578,0.0167,0.0278,0.0485,0.0735,0.0899,0.1062,4.5867,0,0,0.001,0.001,0.0027,0.0068,0.013,0.0194,0.0271,1.2637,0,0,2,0,0,0,0,0,0,1,0,0,NA,"",NA,2011-11-07 10:31:15,2010-10-15 14:07:03,"October","0","Switchgrass",41,0.00721212138694495,68.6719729860106,-18.9532079112398
"EF2010_T054_L040_2010.05.28_150612_001_AP.jpg",2010-06-22,"15:58:26","EF2010","54",40,2010-05-28,"150612",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-22 15:58:26,2010-05-28 15:06:12,"May","0","Switchgrass",47,0,-71.3280270139894,-12.9532079112398
"EF2010_T054_L040_2010.07.23_151155_003_AP.jpg",2011-10-13,"14:36:00","EF2010","54",40,2010-07-23,"151155",3,"AP","Clr",0.024602,0.025696,"-","-","-","-",8.3054,2.2133,6.9534,2.6649,1.35,3,8.3054,2.2133,6.9534,2.6649,1.35,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5.8147,0,0,0,0,0,0,0,0,2.4907,0.4594,0,0,0,0,0,0,0,0,6.494,0.1462,0,0,0,0,0,0,0,0,2.0671,0.0029,0,0,0,0,0,0,0,0,1.3474,2,0,0,0,0,0,0,0,0,1,NA,"",NA,2011-10-13 14:36:00,2010-07-23 15:11:55,"July","0","Switchgrass",47,0.0055533661502366,-15.3280270139894,-12.9532079112398
"EF2010_T054_L040_2010.08.17_160814_004_AP.jpg",2011-10-27,"16:51:11","EF2010","54",40,2010-08-17,"160814",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",4.4756,0.2244,0.7049,0.5013,0.023,3,4.4756,0.2244,0.7049,0.5013,0.023,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3.7514,0,0,0.7242,0,0,0,0,0,0,0.2575,0,0,0.4474,0,0,0,0,0,0,0.082,0,0,0.1424,0,0,0,0,0,0,0.0014,0,0,0.022,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-10-27 16:51:11,2010-08-17 16:08:14,"August","0","Switchgrass",47,0.00012532138655721,9.67197298601059,-12.9532079112398
"EF2010_T054_L040_2010.10.15_140706_005_WAM.jpg",2011-11-07,"10:31:15","EF2010","54",40,2010-10-15,"140706",5,"WAM","Clr",0.021277,0.022573,"-","-","-","-",2.3898,0.0524,0.1646,0.2192,0.001,1,2.3898,0.0524,0.1646,0.2192,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2.3898,0,0,0,0,0,0,0,0,0,0.1646,0,0,0,0,0,0,0,0,0,0.0524,0,0,0,0,0,0,0,0,0,9e-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-07 10:31:15,2010-10-15 14:07:06,"October","0","Switchgrass",47,5.41450554575446e-06,68.6719729860106,-12.9532079112398
"EF2010_T054_L045_2010.05.28_150615_001_AP.jpg",2010-06-22,"15:58:26","EF2010","54",45,2010-05-28,"150615",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",11.9773,0.2948,0.926,0.2461,0.006,4,11.9773,0.2948,0.926,0.2461,0.006,4,0,0,0,0,0,0,0,0,0,0,0,0,10,11.9773,0,0,0,0,0,0,0,0,0,0.926,0,0,0,0,0,0,0,0,0,0.2948,0,0,0,0,0,0,0,0,0,0.0057,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-22 15:58:26,2010-05-28 15:06:15,"May","0","Switchgrass",53,2.57740733265027e-05,-71.3280270139894,-6.95320791123975
"EF2010_T054_L045_2010.07.23_151158_003_AP.jpg",2011-10-13,"14:36:00","EF2010","54",45,2010-07-23,"151158",3,"AP","Clr",0.024602,0.025696,"-","-","-","-",73.8526,29.0708,91.3285,3.9363,20.388,8,73.8526,29.0708,91.3285,3.9363,20.388,8,0,0,0,0,0,0,0,0,0,0,0,0,10,12.2147,2.038,2.038,2.038,36.232,0.7438,0.7438,0.7438,2.2261,14.8344,1.0046,0.4802,0.8003,1.1205,24.9318,0.6426,0.7594,0.8762,2.9752,57.7377,0.3198,0.1529,0.2548,0.3567,7.936,0.2045,0.2417,0.2789,0.947,18.3785,0.0067,0.009,0.025,0.049,1.3689,0.0442,0.0617,0.0821,0.3165,18.5934,5,0,0,0,2,0,0,0,0,1,NA,"",NA,2011-10-13 14:36:00,2010-07-23 15:11:58,"July","0","Switchgrass",53,0.0838681696822399,-15.3280270139894,-6.95320791123975
"EF2010_T054_L045_2010.08.17_160817_004_AP.jpg",2011-10-27,"16:51:11","EF2010","54",45,2010-08-17,"160817",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",9.2063,2.065,6.4873,2.243,0.547,2,9.2063,2.065,6.4873,2.243,0.547,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3.5196,0,0,0,0,0,5.6867,0,0,0,0.2416,0,0,0,0,0,6.2457,0,0,0,0.0769,0,0,0,0,0,1.9881,0,0,0,0.0013,0,0,0,0,0,0.5459,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,"",NA,2011-10-27 16:51:11,2010-08-17 16:08:17,"August","0","Switchgrass",53,0.00298046949768668,9.67197298601059,-6.95320791123975
"EF2010_T054_L045_2010.10.15_140708_005_WAM.jpg",2011-11-07,"10:31:15","EF2010","54",45,2010-10-15,"140708",5,"WAM","Clr",0.021277,0.022573,"-","-","-","-",2.715,0.2797,0.8786,1.03,0.03,1,2.715,0.2797,0.8786,1.03,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9273,0.3631,0.3631,1.0615,0,0,0,0,0,0,0.0729,0.0856,0.1426,0.5775,0,0,0,0,0,0,0.0232,0.0272,0.0454,0.1838,0,0,0,0,0,0,5e-04,0.0016,0.0045,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-07 10:31:15,2010-10-15 14:07:08,"October","0","Switchgrass",53,0.000162435166372634,68.6719729860106,-6.95320791123975
"EF2010_T054_L050_2010.05.28_150618_001_AP.jpg",2010-06-22,"15:58:26","EF2010","54",50,2010-05-28,"150618",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",13.6247,2.4654,7.7453,1.8095,0.37,2,13.6247,2.4654,7.7453,1.8095,0.37,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5422,1.0677,1.0677,6.8179,4.1292,0,0,0,0,0,0.0635,0.2516,0.4193,4.1435,2.8674,0,0,0,0,0,0.0202,0.0801,0.1335,1.3189,0.9127,0,0,0,0,0,6e-04,0.0047,0.0131,0.2007,0.1585,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-22 15:58:26,2010-05-28 15:06:18,"May","0","Switchgrass",58,0.00158940118846767,-71.3280270139894,-1.95320791123975
"EF2010_T054_L050_2010.07.23_151201_003_AP.jpg",2011-10-13,"14:36:00","EF2010","54",50,2010-07-23,"151201",3,"AP","Clr",0.024602,0.025696,"-","-","-","-",26.786,7.7476,24.3397,2.8924,1.922,3,26.786,7.7476,24.3397,2.8924,1.922,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13.5262,1.4844,1.4844,1.4844,8.8067,0,0,0,0,0,8.6605,1.2824,1.5156,1.7487,11.1325,0,0,0,0,0,2.7567,0.4082,0.4824,0.5566,3.5436,0,0,0,0,0,0.4419,0.0882,0.1231,0.1639,1.1199,0,0,0,0,0,2,0,0,0,1,0,NA,"",NA,2011-10-13 14:36:00,2010-07-23 15:12:01,"July","0","Switchgrass",58,0.00790634795611463,-15.3280270139894,-1.95320791123975
"EF2010_T054_L050_2010.08.17_160820_004_AP.jpg",2011-10-27,"16:51:11","EF2010","54",50,2010-08-17,"160820",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",21.9465,4.8058,15.0977,2.1898,0.936,4,21.9465,4.8058,15.0977,2.1898,0.936,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0.1219,0.2165,0.2165,15.5557,0,0,5.8359,0,0,0,0.0138,0.051,0.085,8.5383,0,0,6.4096,0,0,0,0.0044,0.0162,0.0271,2.7178,0,0,2.0402,0,0,0,1e-04,0.001,0.0027,0.373,0,0,0.5602,0,0,0,1,0,0,1,0,0,2,0,0,0,NA,"",NA,2011-10-27 16:51:11,2010-08-17 16:08:20,"August","0","Switchgrass",58,0.0051000355572847,9.67197298601059,-1.95320791123975
"EF2010_T054_L050_2010.10.15_140711_005_WAM.jpg",2011-11-07,"10:31:15","EF2010","54",50,2010-10-15,"140711",5,"WAM","Clr",0.021277,0.022573,"-","-","-","-",5.9512,1.1265,3.5391,1.8929,0.276,2,5.9512,1.1265,3.5391,1.8929,0.276,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2.6376,0,0,0.1499,0.3046,0.3046,0.3046,2.2499,0,0,0.1817,0,0,0.0884,0.2153,0.2632,0.311,2.4795,0,0,0.0578,0,0,0.0281,0.0685,0.0838,0.099,0.7893,0,0,0.001,0,0,0.0041,0.0121,0.0181,0.0253,0.2175,0,0,1,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-11-07 10:31:15,2010-10-15 14:07:11,"October","0","Switchgrass",58,0.00149440353062823,68.6719729860106,-1.95320791123975
"EF2010_T054_L055_2010.05.28_150620_001_AP.jpg",2010-06-22,"15:58:26","EF2010","54",55,2010-05-28,"150620",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",1.8141,0.0446,0.1403,0.2461,0.001,1,1.8141,0.0446,0.1403,0.2461,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1.8141,0,0,0,0,0,0,0,0,0,0.1403,0,0,0,0,0,0,0,0,0,0.0446,0,0,0,0,0,0,0,0,0,9e-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-22 15:58:26,2010-05-28 15:06:20,"May","0","Switchgrass",64,4.29567888775045e-06,-71.3280270139894,4.04679208876025
"EF2010_T054_L055_2010.07.23_151203_003_AP.jpg",2011-10-13,"14:36:00","EF2010","54",55,2010-07-23,"151203",3,"AP","Clr",0.024602,0.025696,"-","-","-","-",2.3528,0.0592,0.1859,0.2515,0.001,1,2.3528,0.0592,0.1859,0.2515,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2.3528,0,0,0,0,0,0,0,0,0,0.1859,0,0,0,0,0,0,0,0,0,0.0592,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-10-13 14:36:00,2010-07-23 15:12:03,"July","0","Switchgrass",64,4.11360455573082e-06,-15.3280270139894,4.04679208876025
"EF2010_T054_L055_2010.08.17_160823_004_AP.jpg",2011-10-27,"16:51:11","EF2010","54",55,2010-08-17,"160823",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",2.0853,0.0456,0.1431,0.2185,0.001,1,2.0853,0.0456,0.1431,0.2185,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2.0853,0,0,0,0,0,0,0,0,0,0.1431,0,0,0,0,0,0,0,0,0,0.0456,0,0,0,0,0,0,0,0,0,8e-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-10-27 16:51:11,2010-08-17 16:08:23,"August","0","Switchgrass",64,5.44875593726998e-06,9.67197298601059,4.04679208876025
"EF2010_T054_L055_2010.10.15_140714_005_WAM.jpg",2011-11-07,"10:31:15","EF2010","54",55,2010-10-15,"140714",5,"WAM","Clr",0.021277,0.022573,"-","-","-","-",15.1831,2.1845,6.8628,1.4388,0.289,3,15.1831,2.1845,6.8628,1.4388,0.289,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2.756,0.7216,0.7216,10.9839,0,0,0,0,0,0,0.2077,0.17,0.2834,6.2017,0,0,0,0,0,0,0.0661,0.0541,0.0902,1.9741,0,0,0,0,0,0,0.0013,0.0032,0.0089,0.2794,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-11-07 10:31:15,2010-10-15 14:07:14,"October","0","Switchgrass",64,0.00156479210272304,68.6719729860106,4.04679208876025
"EF2010_T054_L060_2010.05.28_150623_001_AP.jpg",2010-06-22,"15:58:26","EF2010","54",60,2010-05-28,"150623",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",1.9052,0.3751,1.1784,1.9689,0.058,1,1.9052,0.3751,1.1784,1.9689,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.9052,0,0,0,0,0,0,0,0,0,1.1784,0,0,0,0,0,0,0,0,0,0.3751,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,2010-06-22 15:58:26,2010-05-28 15:06:23,"May","0","Switchgrass",70,0.000249149375489526,-71.3280270139894,10.0467920887602
"EF2010_T054_L060_2010.07.23_151206_003_AP.jpg",2011-10-13,"14:36:00","EF2010","54",60,2010-07-23,"151206",3,"AP","Clr",0.024602,0.025696,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-10-13 14:36:00,2010-07-23 15:12:06,"July","0","Switchgrass",70,0,-15.3280270139894,10.0467920887602
"EF2010_T054_L060_2010.08.17_160827_004_AP.jpg",2011-10-27,"16:51:11","EF2010","54",60,2010-08-17,"160827",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-10-27 16:51:11,2010-08-17 16:08:27,"August","0","Switchgrass",70,0,9.67197298601059,10.0467920887602
"EF2010_T054_L060_2010.10.15_140717_005_WAM.jpg",2011-11-07,"10:31:15","EF2010","54",60,2010-10-15,"140717",5,"WAM","Clr",0.021277,0.022573,"-","-","-","-",0.7999,0.0175,0.0551,0.2192,0,1,0.7999,0.0175,0.0551,0.2192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.7999,0,0,0,0,0,0,0,0,0,0.0551,0,0,0,0,0,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,0,3e-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-07 10:31:15,2010-10-15 14:07:17,"October","0","Switchgrass",70,0,68.6719729860106,10.0467920887602
